"","NUTS_ID","Kod_GUS","Nazwa","Rok","TFR","ludnosc_ogolem_ogÛ≥em","ludnosc_ogolem_wiek_rozrodczy","ludnosc_ogolem_wiek_produkcyjny","ludnosc_kobiety_ogÛ≥em","ludnosc_kobiety_wiek_rozrodczy","ludnosc_kobiety_wiek_produkcyjny","ludnosc_mezczyzni_ogÛ≥em","ludnosc_mezczyzni_wiek_rozrodczy","ludnosc_mezczyzni_wiek_produkcyjny","bezrobotni_ogÛ≥em","bezrobotni_mÍøczyüni","bezrobotni_kobiety","wynagrodzenia","cena_mieszkan_metr_mediana","cena_mieszkan_metr_srednia","mieszkania_oddane","mieszkania_przecietna_powierzchnia","mieszkania_izby","mieszkania_nowe","rozwody","rozwody_na_10_tys","separacje","separacje_na_10_tys","swiadczenia_500_plus","swiadczenia_spoleczne","wspolczynnik_feminizacji","zlobki","malzenstwa_zawarte","ludnosc_na_1km2","gestosc_zaludnienia_pow_zabudowana","zmiana_liczby_ludnosci","ludnosc_tys","ludnosc_tys_mezczyzni","ludnosc_tys_kobiety","praca_ogolem_ogÛ≥em","praca_ogolem_mÍøczyüni","praca_ogolem_kobiety","praca_rolnictwo_ogÛ≥em","praca_rolnictwo_mÍøczyüni","praca_rolnictwo_kobiety","praca_przemysl_na_10_tys_ogÛ≥em","praca_przemysl_na_10_tys_mÍøczyüni","praca_przemysl_na_10_tys_kobiety","praca_handel_ogÛ≥em","praca_handel_mÍøczyüni","praca_handel_kobiety","praca_finanse_ogÛ≥em","praca_finanse_mÍøczyüni","praca_finanse_kobiety","praca_pozostale_na_10_tys_ogÛ≥em","praca_pozostale_na_10_tys_mÍøczyüni","praca_pozostale_na_10_tys_kobiety","zgony_kobiety","zgony_mezczyzni","zgony_ogolem","dochody_ogolem","dochody_wlasne","dochody_podatki","dochody_podatki_osoby_fizyczne","dochody_podatki_osoby_prawne","dochody_podatki_pozostale","swiadczenia_ogolem"
"386","PL634","042214000000","PODREGION GDA—SKI",2017,1.9,582205,292570,362788,293822,144761,179760,288383,147809,183028,11525,4070,7455,3865.64,4327,4266,8.2,103.5,4.1,4.9,778,13.5,15,0.26,486305106,223725,102,58,5.6,131,NA,14.4,582.21,288.38,293.82,119423,58767,60656,21210,11525,9685,38600,26931,11669,26838,12283,14555,1924,518,1406,30851,7510,23341,1943,2368,4311,5090.63,2104.59,NA,792.64,29.38,740.59,486528831
"387","PL634","042214000000","PODREGION GDA—SKI",2018,1.801,590198,294775,364225,297912,145825,180416,292286,148950,183809,10657,3638,7019,4124.34,4635,4514,8.1,104.5,4.2,5,840,14.3,9,0.15,477926266,232641,102,76,5.7,132,NA,13.7,590.2,292.29,297.91,121808,60435,61373,21175,11538,9637,39375,27884,11491,27844,13094,14750,2021,572,1449,31393,7347,24046,2081,2434,4515,5536.96,2371.81,NA,888.4,34.06,751.29,478158907
"388","PL634","042214000000","PODREGION GDA—SKI",2019,1.827,597996,297054,365929,301826,146979,181242,296170,150075,184687,9439,3244,6195,4379.6,4842,4832,9.4,99.4,4,5.7,705,11.9,5,0.08,637179123,242121,102,95,5.2,134,NA,13.2,598,296.17,301.83,124647,61740,62907,21115,11495,9620,40128,28622,11506,28649,13620,15029,2064,567,1497,32691,7436,25255,2186,2463,4649,6049.72,2551.67,NA,985.61,40.91,791.39,637421244
"389","PL634","042214000000","PODREGION GDA—SKI",2020,1.709,621795,307123,377230,313823,151937,186677,307972,155186,190553,12666,4761,7905,4689.41,5417,5408,9.9,95.4,4,5.7,650,10.5,8,0.13,820395870,251976,102,116,4.2,140,NA,39.8,621.8,307.97,313.82,117232,57978,59254,12552,7227,5325,40711,29188,11523,28785,13779,15006,1988,545,1443,33196,7239,25957,2531,3036,5567,6422.6,2789.16,NA,959.12,46.3,811.35,820647846
"390","PL634","042214000000","PODREGION GDA—SKI",2021,1.662,628396,309194,379889,317390,153086,188104,311006,156108,191785,10544,3898,6646,5128.54,5893,5724,10.5,97.9,4.2,6.2,960,15.4,7,0.11,834223826,255887,102,138,4.8,141,NA,10.6,628.4,311.01,317.39,119005,58518,60487,12457,7179,5278,40215,28570,11645,30648,14739,15909,1765,449,1316,33920,7581,26339,2600,3321,5921,6939.62,3011.87,NA,1104.95,61.55,925.22,834479713
"391","PL636","042214100000","PODREGION S£UPSKI",2012,1.331,336733,167881,219459,171458,82305,108524,165275,85576,110935,24083,11190,12893,3143.45,2885,2949,3.3,108.5,4.6,1.8,623,18.5,32,0.95,NA,88738,104,NA,5.8,64,1719,-0.6,336.73,165.28,171.46,77605,38267,39338,11427,6561,4866,27382,18680,8702,11770,5785,5985,3210,449,2761,23816,6792,17024,1376,1696,3072,3829.79,1835.41,NA,524.96,30.69,556.4,NA
"392","PL636","042214100000","PODREGION S£UPSKI",2013,1.334,335810,165874,216156,171041,81271,106808,164769,84603,109348,23858,11052,12806,3238.52,3073,2981,3,112.1,4.5,1.8,665,19.8,39,1.16,NA,85871,104,NA,4.8,64,1706,-2.7,335.81,164.77,171.04,78403,38265,40138,11461,6571,4890,27793,18787,9006,11830,5684,6146,3360,468,2892,23959,6755,17204,1396,1599,2995,3843.81,1867.66,NA,554.06,35.87,587.74,NA
"393","PL636","042214100000","PODREGION S£UPSKI",2014,1.383,335820,164638,213747,171109,80585,105531,164711,84053,108216,20639,9438,11201,3386.72,3068,3030,3.1,107.1,4.3,1.8,607,18.1,17,0.51,NA,79606,104,80,5.2,64,1690,0,335.82,164.71,171.11,79278,38407,40871,11631,6651,4980,28603,19195,9408,11626,5336,6290,3302,493,2809,24116,6732,17384,1372,1636,3008,4291.83,2022.13,NA,606.04,27.08,613.96,NA
"394","PL636","042214100000","PODREGION S£UPSKI",2015,1.314,335603,163589,211083,170975,79950,104075,164628,83639,107008,16381,7263,9118,3488.42,3002,2905,3.8,102.7,4.3,2.4,668,19.9,12,0.36,NA,86778,104,80,5.1,64,NA,-0.7,335.6,164.63,170.98,79944,38623,41321,11725,6698,5027,29689,19698,9991,11381,5172,6209,3186,465,2721,23963,6590,17373,1481,1657,3138,4542.25,2151.69,NA,668.29,24.13,641.16,NA
"395","PL636","042214100000","PODREGION S£UPSKI",2016,1.383,335447,162595,208403,170972,79499,102790,164475,83096,105613,12687,5281,7406,3635.45,3061,3068,3.9,103,4.3,2.4,643,19.2,20,0.6,NA,107905,104,79,5.1,64,NA,-0.5,335.45,164.48,170.97,82914,40225,42689,11930,6845,5085,31398,20674,10724,12356,5742,6614,3088,444,2644,24142,6520,17622,1482,1741,3223,4863.4,2238.42,NA,712.13,32.77,683.65,NA
"396","PL636","042214100000","PODREGION S£UPSKI",2017,1.515,335669,161625,205800,171179,78940,101451,164490,82685,104349,9122,3824,5298,3855.62,3095,3115,4.3,94.5,4.2,2.6,632,18.8,12,0.36,213944025,114355,104,86,5.1,64,NA,0.7,335.67,164.49,171.18,84774,41462,43312,11950,6892,5058,32160,21096,11064,12809,6125,6684,3125,512,2613,24730,6837,17893,1509,1770,3279,5306.85,2372.4,NA,780.34,28.48,741.59,214058380
"397","PL636","042214100000","PODREGION S£UPSKI",2018,1.512,335402,160294,202812,171053,78419,100020,164349,81875,102792,8464,3364,5100,4136.78,3323,3243,4,98.9,4.1,2.4,562,16.7,10,0.3,202682151,115967,104,97,4.9,64,NA,-0.8,335.4,164.35,171.05,86630,42195,44435,11836,6765,5071,31825,20835,10990,13713,6465,7248,3102,514,2588,26154,7616,18538,1565,1750,3315,5622.81,2565.92,NA,880.1,42.28,794.55,202798118
"398","PL636","042214100000","PODREGION S£UPSKI",2019,1.397,334680,158779,199823,170656,77576,98462,164024,81203,101361,8081,3298,4783,4385.63,3573,3469,4.6,101.2,4,2.6,623,18.6,9,0.27,268973147,123240,104,116,4.6,64,NA,-2.2,334.68,164.02,170.66,89268,43695,45573,11710,6706,5004,34462,22805,11657,13965,6527,7438,3018,503,2515,26113,7154,18959,1598,1789,3387,6190.17,2730.97,NA,970.63,46.69,820.16,269096387
"399","PL636","042214100000","PODREGION S£UPSKI",2020,1.511,326178,151140,190960,166797,73925,94216,159381,77215,96744,10607,4605,6002,4811.66,4091,3969,5.2,88.6,3.6,2.6,535,16.4,6,0.18,344226064,136935,105,138,3.7,62,NA,-25.4,326.18,159.38,166.8,82738,40332,42406,7384,4644,2740,33744,22234,11510,13902,6479,7423,2846,432,2414,24862,6543,18319,1782,2155,3937,7063.48,3181.01,NA,972.13,43.18,839.05,344362999
"400","PL636","042214100000","PODREGION S£UPSKI",2021,1.423,324562,149693,189098,166016,73179,93273,158546,76514,95825,10257,4526,5731,5295.68,4378,4268,5.9,98.4,4,3.6,628,19.3,3,0.09,345381035,143043,105,164,4.3,62,NA,-5,324.56,158.55,166.02,82505,40012,42493,7378,4596,2782,33508,22153,11355,13671,6416,7255,2800,423,2377,25148,6424,18724,2010,2232,4242,7686.77,3259.99,NA,1094.48,63.67,954.02,345524078
"401","PL638","042214200000","PODREGION STAROGARDZKI",2012,1.444,434210,220581,283240,219942,107690,139187,214268,112891,144053,28801,12827,15974,3307.13,3135,2897,2.6,113.4,4.7,1.7,501,11.5,7,0.16,NA,123206,103,NA,5.5,106,2148,0.8,434.21,214.27,219.94,91324,46983,44341,15711,9184,6527,34844,22919,11925,13012,6544,6468,3589,1670,1919,24168,6666,17502,1842,2068,3910,2970.17,1324.68,NA,418.27,34.44,534.34,NA
"402","PL638","042214200000","PODREGION STAROGARDZKI",2013,1.328,433734,218837,280669,219638,106759,137819,214096,112078,142850,27526,12073,15453,3484.32,2912,2792,2.6,119.9,4.7,1.8,704,16.2,12,0.28,NA,118329,103,NA,4.6,106,2129,-1.1,433.73,214.1,219.64,93761,47972,45789,15752,9206,6546,36065,23947,12118,13645,6769,6876,2344,726,1618,25955,7324,18631,1797,2065,3862,3018.68,1417.97,NA,444.17,32.22,603.32,NA
"403","PL638","042214200000","PODREGION STAROGARDZKI",2014,1.382,433703,217218,277895,219631,105922,136324,214072,111296,141571,21536,8921,12615,3588.58,3041,2886,2.6,111.1,4.5,1.6,532,12.3,7,0.16,NA,108121,103,50,4.9,106,2111,-0.1,433.7,214.07,219.63,97883,49508,48375,15777,9201,6576,37985,24451,13534,14166,7004,7162,2369,744,1625,27586,8108,19478,1747,2067,3814,3192.51,1512.29,NA,478.45,32.18,611.09,NA
"404","PL638","042214200000","PODREGION STAROGARDZKI",2015,1.349,433051,215785,274781,219453,105255,134848,213598,110530,139933,16877,6952,9925,3666.9,2970,2828,2.6,105.4,4.4,1.6,804,18.6,8,0.18,NA,118902,103,52,4.8,106,NA,-1.5,433.05,213.6,219.45,100868,50791,50077,15776,9181,6595,39621,25221,14400,14267,7148,7119,2459,808,1651,28745,8433,20312,1893,2234,4127,3220.97,1524.31,NA,521.72,30.99,614.73,NA
"405","PL638","042214200000","PODREGION STAROGARDZKI",2016,1.366,433094,214827,272305,219611,104824,133654,213483,110003,138651,14087,5282,8805,3773.87,3045,2884,2.9,99.3,4.1,1.5,610,14.1,10,0.23,NA,146831,103,48,5.1,106,NA,0.1,433.09,213.48,219.61,105132,53182,51950,15828,9217,6611,42455,27120,15335,15337,7717,7620,2291,830,1461,29221,8298,20923,1810,2122,3932,3956.24,1641.37,NA,570.54,31.65,647.89,NA
"406","PL638","042214200000","PODREGION STAROGARDZKI",2017,1.494,433044,213179,269061,219673,103985,132057,213371,109194,137004,10943,3691,7252,4054.95,3127,2957,2.4,102.9,4.3,1.4,594,13.7,8,0.18,302997049,154236,103,48,5.2,106,NA,-0.1,433.04,213.37,219.67,106894,54020,52874,15821,9220,6601,45042,27985,17057,15360,7805,7555,2137,708,1429,28534,8302,20232,1859,2121,3980,4405.73,1775.34,NA,631.45,36.5,688.25,303151285
"407","PL638","042214200000","PODREGION STAROGARDZKI",2018,1.45,432488,211454,265715,219384,103124,130313,213104,108330,135402,10359,3352,7007,4285.73,3598,3283,3.1,93.1,4,1.6,618,14.3,6,0.14,287281678,156017,103,66,4.9,105,NA,-1.3,432.49,213.1,219.38,106765,53615,53150,15826,9197,6629,45290,28044,17246,15723,7830,7893,2170,730,1440,27756,7814,19942,1883,2169,4052,4740.41,1914,NA,721.85,51.81,678.97,287437695
"408","PL638","042214200000","PODREGION STAROGARDZKI",2019,1.449,431860,209522,262537,218998,102098,128572,212862,107424,133965,9300,3030,6270,4540.04,3889,3613,3.3,100.7,4.2,1.8,540,12.5,2,0.05,372564205,164646,103,92,4.7,105,NA,-1.5,431.86,212.86,219,107842,54076,53766,15760,9158,6602,45138,28190,16948,15798,7923,7875,2175,719,1456,28971,8086,20885,1938,2155,4093,5105.17,2098.38,NA,799.21,66.86,697.1,372728851
"409","PL638","042214200000","PODREGION STAROGARDZKI",2020,1.5,421705,199892,251464,213965,97313,123060,207740,102579,128404,12153,4493,7660,4896.56,4345,4103,3.8,97.5,4.1,2.1,449,10.6,5,0.12,471582682,172096,103,105,3.6,103,NA,-23.5,421.71,207.74,213.97,99117,50095,49022,9427,6231,3196,43669,27539,16130,15674,8036,7638,2025,680,1345,28322,7609,20713,2211,2613,4824,5776.18,2423.61,NA,801.77,59.91,747.93,471754778
"410","PL638","042214200000","PODREGION STAROGARDZKI",2021,1.426,419558,198035,249393,213001,96416,122184,206557,101619,127209,9556,3259,6297,5364.3,4745,4533,5.1,91.7,3.9,2.5,646,15.4,5,0.12,470518717,174421,103,109,4.2,102,NA,-5.1,419.56,206.56,213,98285,48882,49403,9368,6179,3189,42171,26578,15593,15895,7875,8020,2223,895,1328,28628,7355,21273,2511,2804,5315,6268.65,2573.65,NA,893.26,64.91,899.44,470693138
"411","PL633","042214300000","PODREGION TR”JMIEJSKI",2012,1.171,747370,356383,463993,393432,179558,237042,353938,176825,226951,20531,9213,11318,4307.53,5476,6031,8.7,66.6,2.9,0.8,1162,15.5,39,0.52,NA,82742,111,NA,4.6,1804,5056,-0.9,747.37,353.94,393.43,230014,113681,116333,1994,1054,940,51767,39203,12564,69603,37618,31985,20376,6630,13746,86274,29176,57098,3743,3769,7512,5816,3149.49,NA,1169.83,97.72,808.55,NA
"412","PL633","042214300000","PODREGION TR”JMIEJSKI",2013,1.148,747476,354972,458245,393464,178831,233840,354012,176141,224405,21383,9783,11600,4481.04,5170,5637,6.7,67.7,3,0.7,1467,19.6,42,0.56,NA,82701,111,NA,4.3,1804,4977,0.1,747.48,354.01,393.46,237573,116651,120922,2000,1051,949,52353,39391,12962,72098,38798,33300,20631,6729,13902,90491,30682,59809,3753,3794,7547,5610.97,3307.54,NA,1234.71,123.58,791.78,NA
"413","PL633","042214300000","PODREGION TR”JMIEJSKI",2014,1.209,746963,352774,451315,393511,177863,230138,353452,174911,221177,18753,8620,10133,4701.11,5217,5679,6.7,63.9,2.8,0.7,1151,15.4,22,0.29,NA,80756,111,88,4.6,1803,4907,-0.7,746.96,353.45,393.51,240028,117401,122627,2018,1062,956,52268,39038,13230,73950,39532,34418,19701,6398,13303,92091,31371,60720,3741,3820,7561,5619.99,3667.04,NA,1331.14,125.97,851.86,NA
"414","PL633","042214300000","PODREGION TR”JMIEJSKI",2015,1.284,746958,350684,444510,393670,176916,226478,353288,173768,218032,14638,6450,8188,4864.05,5329,5697,7.6,60.1,2.7,0.7,1890,25.3,45,0.6,NA,90443,111,97,5,1803,NA,0,746.96,353.29,393.67,242884,118080,124804,2038,1079,959,50939,37787,13152,75698,40586,35112,19212,6357,12855,94997,32271,62726,4043,4018,8061,5689.65,3788.22,NA,1443.01,133.12,880.22,NA
"415","PL633","042214300000","PODREGION TR”JMIEJSKI",2016,1.416,747594,348836,438486,393984,176046,223121,353610,172790,215365,12711,5400,7311,5028.48,5527,6033,8.5,62,2.8,0.6,1441,19.3,21,0.28,NA,112803,111,102,5.3,1804,NA,0.9,747.59,353.61,393.98,252556,123581,128975,2015,1054,961,52120,38655,13465,80140,42844,37296,19039,6482,12557,99242,34546,64696,3896,3967,7863,5961.17,3826.82,NA,1543.7,133.53,876.45,NA
"416","PL633","042214300000","PODREGION TR”JMIEJSKI",2017,1.462,747093,346256,432148,393555,174689,219514,353538,171567,212634,10368,4229,6139,5238.03,6033,6670,10.3,60.5,2.7,0.8,1428,19.1,24,0.32,327961786,124144,111,109,5.4,1803,NA,-0.7,747.09,353.54,393.56,271489,129131,142358,2063,1086,977,53555,39589,13966,82463,43830,38633,18522,6465,12057,114886,38161,76725,4114,3979,8093,6189.48,4096.8,NA,1693.44,155.62,963.77,328085930
"417","PL633","042214300000","PODREGION TR”JMIEJSKI",2018,1.503,748986,345779,429042,394731,174870,218019,354255,170909,211023,9677,4055,5622,5563.08,6692,7031,11.3,58.4,2.7,0.8,1229,16.4,12,0.16,318316719,132501,111,141,5.6,1807,NA,2.5,748.99,354.26,394.73,277408,132177,145231,2033,1066,967,53537,39418,14119,86343,45558,40785,18983,7186,11797,116512,38949,77563,4184,4170,8354,6974.19,4681.89,NA,1906.24,169.58,1006.58,318449220
"418","PL633","042214300000","PODREGION TR”JMIEJSKI",2019,1.527,752974,347011,428822,397042,175769,218016,355932,171242,210806,8586,3592,4994,6003.14,7185,7591,11.8,60.5,2.7,1,1046,13.9,16,0.21,515760667,144540,112,163,5.5,1817,NA,5.3,752.97,355.93,397.04,276319,134677,141642,2035,1060,975,55917,41328,14589,89356,47643,41713,19598,7284,12314,109413,37362,72051,4044,4048,8092,7739.45,4837.71,NA,2063.52,241.59,1111.04,515905207
"419","PL633","042214300000","PODREGION TR”JMIEJSKI",2020,1.236,765406,371110,450941,404014,188763,229879,361392,182347,221062,13237,6128,7109,6316.15,7950,8508,11.2,59.5,2.6,0.7,981,12.8,9,0.12,737630113,160820,112,197,4.1,1847,NA,16.5,765.41,361.39,404.01,270884,132617,138267,1207,693,514,54216,40218,13998,87262,46430,40832,18545,7023,11522,109654,38253,71401,4457,4831,9288,8059.23,4812.47,NA,1957.41,204.89,1078.41,737790933
"420","PL633","042214300000","PODREGION TR”JMIEJSKI",2021,1.221,763690,369668,450061,403443,188153,229495,360247,181515,220566,10390,4739,5651,6883.4,8774,9624,12.9,61,2.7,1.1,1311,17.2,9,0.12,744567248,161927,112,251,5.1,1843,NA,-2.2,763.69,360.25,403.44,274099,133393,140706,1191,682,509,55278,40730,14548,89406,47565,41841,17596,6747,10849,110628,37669,72959,4894,5049,9943,8852.23,5417.17,NA,2291.58,272.23,1212.81,744729175
"421","PL637","042217200000","PODREGION CHOJNICKI",2012,1.495,224437,113071,144946,113160,55005,70888,111277,58066,74058,16517,7667,8850,2875.58,2523,2461,3.4,129.6,5,2.6,271,12.1,9,0.4,NA,83634,102,NA,5.7,55,1675,1.2,224.44,111.28,113.16,54183,28275,25908,14303,8330,5973,16839,11668,5171,7771,3901,3870,1307,261,1046,13963,4115,9848,876,1058,1934,3291.57,1354.21,NA,381.41,13.68,463.84,NA
"422","PL637","042217200000","PODREGION CHOJNICKI",2013,1.427,224647,112408,144145,113246,54621,70464,111401,57787,73681,16465,7608,8857,2992.83,2708,2591,3,136.1,5.3,2.5,333,14.8,11,0.49,NA,80339,102,NA,5,55,1662,0.9,224.65,111.4,113.25,55149,28647,26502,14361,8366,5995,16928,11622,5306,8443,4248,4195,1242,262,980,14175,4149,10026,858,972,1830,3329.75,1359.22,NA,394.57,14.93,483.4,NA
"423","PL637","042217200000","PODREGION CHOJNICKI",2014,1.475,224767,111616,142947,113255,54216,69873,111512,57400,73074,14098,6423,7675,3087.15,2695,2599,3.3,126.6,5,2.5,289,12.9,5,0.22,NA,73176,102,47,5.4,55,1653,0.5,224.77,111.51,113.26,55739,28919,26820,14416,8402,6014,17221,11788,5433,8694,4418,4276,1232,236,996,14176,4075,10101,842,1005,1847,3535.29,1406.2,NA,433.37,18.58,502.63,NA
"424","PL637","042217200000","PODREGION CHOJNICKI",2015,1.468,225138,111247,141856,113495,54165,69419,111643,57082,72437,11900,5300,6600,3189.85,2699,2590,3.1,129.5,5,2.5,378,16.8,6,0.27,NA,79887,102,52,5.7,55,NA,1.7,225.14,111.64,113.5,56072,29038,27034,14490,8433,6057,17665,12028,5637,8720,4455,4265,1143,213,930,14054,3909,10145,961,1092,2053,3623.15,1506.97,NA,483.41,16.73,509.99,NA
"425","PL637","042217200000","PODREGION CHOJNICKI",2016,1.568,225505,110771,140592,113714,54018,68906,111791,56753,71686,9887,4193,5694,3327.93,2872,2665,3.1,124.5,4.7,2.3,354,15.7,8,0.36,NA,94367,102,55,5.8,55,NA,1.6,225.51,111.79,113.71,57246,29688,27558,14590,8522,6068,17833,12162,5671,9581,4988,4593,1116,220,896,14126,3796,10330,879,969,1848,4269.47,1558.58,NA,535.01,16.27,537.57,NA
"426","PL637","042217200000","PODREGION CHOJNICKI",2017,1.701,226240,110307,139380,114071,53773,68255,112169,56534,71125,7695,2930,4765,3516.25,3064,2929,4,117.1,4.6,2.8,302,13.4,5,0.22,180162563,99349,102,66,5.8,55,NA,3.3,226.24,112.17,114.07,59043,30610,28433,14668,8583,6085,19040,12973,6067,9915,5086,4829,1121,242,879,14299,3726,10573,895,1070,1965,4853.16,1606.87,NA,593.33,20.44,565.25,180261912
"427","PL637","042217200000","PODREGION CHOJNICKI",2018,1.644,226449,109559,137978,114147,53518,67602,112302,56041,70376,6925,2562,4363,3801.97,3321,3080,3.3,124.8,4.7,2.5,310,13.7,3,0.13,172851387,100356,102,72,5.4,55,NA,0.9,226.45,112.3,114.15,58626,30398,28228,14660,8569,6091,18785,12799,5986,9750,5082,4668,1092,234,858,14339,3714,10625,950,1071,2021,5114.87,1712.43,NA,670.49,22.67,583.53,172951743
"428","PL637","042217200000","PODREGION CHOJNICKI",2019,1.658,226418,108568,136350,114181,53124,66885,112237,55444,69465,6411,2383,4028,4083.25,3476,3149,4.2,110.7,4.3,2.6,389,17.2,4,0.18,214003093,105578,102,94,5.1,55,NA,-0.1,226.42,112.24,114.18,59749,31042,28707,14571,8518,6053,19408,13231,6177,10176,5209,4967,1060,233,827,14534,3851,10683,936,1150,2086,5676.15,2118.66,NA,740.96,23.24,677.16,214108671
"429","PL637","042217200000","PODREGION CHOJNICKI",2020,1.682,223172,104564,131683,112619,51124,64501,110553,53440,67182,7553,2966,4587,4416.95,3984,3739,4.7,111.8,4.4,3.1,309,13.8,3,0.13,263880903,115355,102,129,4.3,54,NA,-14.3,223.17,110.55,112.62,53661,27709,25952,8228,5132,3096,19596,13331,6265,10217,5242,4975,1022,229,793,14598,3775,10823,1127,1393,2520,6772.2,2910.42,NA,1108.24,27.58,670.54,263996258
"430","PL637","042217200000","PODREGION CHOJNICKI",2021,1.604,222520,103837,130626,112393,50805,64032,110127,53032,66594,6935,2641,4294,4851.74,4233,3966,5.9,104.4,4.2,3.5,390,17.5,1,0.04,265315519,120411,102,145,4.5,54,NA,-2.9,222.52,110.13,112.39,52994,26874,26120,8164,5070,3094,19088,12651,6437,10112,5119,4993,1005,220,785,14625,3814,10811,1230,1381,2611,6518.94,2353.31,NA,817.87,41.35,746.95,265435930
"431","PL621","042815400000","PODREGION ELBL•SKI",2012,1.359,536448,268238,349299,272846,130431,171448,263602,137807,177851,41353,19145,22208,3005.1,2893,2869,3.2,98.7,4.3,1.6,936,17.4,40,0.74,NA,181722,104,NA,5.3,72,1813,-1.9,536.45,263.6,272.85,120343,62799,57544,26066,14965,11101,41987,29654,12333,17202,8649,8553,2685,682,2003,32403,8849,23554,2367,2789,5156,3378.05,1382.4,NA,466.68,18.32,504.54,NA
"432","PL621","042815400000","PODREGION ELBL•SKI",2013,1.304,534510,265280,344985,271907,128879,169259,262603,136401,175726,42688,19900,22788,3111.75,2900,2797,2.7,105.7,4.4,1.5,1050,19.6,38,0.71,NA,167203,104,NA,4.7,71,1778,-3.6,534.51,262.6,271.91,121644,63077,58567,26166,14995,11171,41665,29417,12248,17304,8760,8544,2509,602,1907,34000,9303,24697,2443,2798,5241,3478.93,1436.41,NA,494.79,20.9,536.7,NA
"433","PL621","042815400000","PODREGION ELBL•SKI",2014,1.321,533082,262662,340788,271113,127526,167062,261969,135136,173726,35362,16051,19311,3216.3,2973,2837,2.6,98.4,4.2,1.3,899,16.8,36,0.67,NA,148252,103,40,4.9,71,1767,-2.7,533.08,261.97,271.11,122609,62996,59613,26255,15002,11253,42607,29792,12815,16927,8263,8664,2528,594,1934,34292,9345,24947,2375,2606,4981,3568.48,1518.42,NA,542.58,21.38,551,NA
"434","PL621","042815400000","PODREGION ELBL•SKI",2015,1.262,531322,260835,336261,270056,126508,164697,261266,134327,171564,29614,13124,16490,3290.3,2857,2749,2.4,100.6,4.3,1.3,916,17.2,26,0.49,NA,158608,103,45,4.8,71,NA,-3.3,531.32,261.27,270.06,123994,63574,60420,26218,14947,11271,43989,30433,13556,17093,8317,8776,2443,579,1864,34251,9298,24953,2487,2791,5278,3678.36,1639.01,NA,585.89,28.07,627.34,NA
"435","PL621","042815400000","PODREGION ELBL•SKI",2016,1.325,529814,258724,331735,269291,125351,162271,260523,133373,169464,26238,11306,14932,3437.24,2930,2834,2.5,98.3,4.1,1.2,965,18.2,22,0.41,NA,189290,103,57,4.8,71,NA,-2.8,529.81,260.52,269.29,127125,65508,61617,26313,15006,11307,45705,31709,13996,17640,8685,8955,2533,602,1931,34934,9506,25428,2406,2861,5267,4289.57,1659.56,NA,638.44,31.86,583.93,NA
"436","PL621","042815400000","PODREGION ELBL•SKI",2017,1.436,528530,256410,326869,268748,124133,159752,259782,132277,167117,21891,8889,13002,3645.89,3113,3087,2.9,92.5,4,1.2,1100,20.8,36,0.68,356035598,192611,103,60,4.9,71,NA,-2.4,528.53,259.78,268.75,128570,65938,62632,26287,15004,11283,46741,32128,14613,17540,8556,8984,2363,494,1869,35639,9756,25883,2544,2871,5415,4579.68,1772.26,NA,696.2,27,620.5,356228209
"437","PL621","042815400000","PODREGION ELBL•SKI",2018,1.392,526321,253573,321497,267544,122629,157038,258777,130944,164459,20218,7910,12308,3876.7,3390,3424,3.5,84,3.8,1.2,839,15.9,16,0.3,336402147,188914,103,68,4.8,70,NA,-4.2,526.32,258.78,267.54,129398,66504,62894,26453,15125,11328,47825,33016,14809,17630,8504,9126,2290,501,1789,35200,9358,25842,2683,2990,5673,4862.48,1915.54,NA,789.88,35.49,632.51,336591061
"438","PL621","042815400000","PODREGION ELBL•SKI",2019,1.363,523553,250501,316143,266114,121138,154255,257439,129363,161888,17002,6616,10386,4108.59,3407,3359,3,89.4,3.9,1.3,966,18.4,12,0.23,429628027,195817,103,77,4.5,70,NA,-5.3,523.55,257.44,266.11,129684,66574,63110,26340,15066,11274,48173,33162,15011,18104,8719,9385,2247,484,1763,34820,9143,25677,2655,2884,5539,5354.2,2102.46,NA,869.77,27.28,663.78,429823844
"439","PL621","042815400000","PODREGION ELBL•SKI",2020,1.416,507847,235913,299694,258340,113796,146067,249507,122117,153627,18943,7956,10987,4435.83,4089,3900,4.3,88.4,3.8,1.7,754,14.8,7,0.14,533700776,206575,104,92,3.4,68,NA,-30,507.85,249.51,258.34,116014,59560,56454,15128,9330,5798,47778,32646,15132,17394,8487,8907,2085,437,1648,33629,8660,24969,3113,3380,6493,5918.75,2327.3,NA,858.16,33.67,715.71,533907351
"440","PL621","042815400000","PODREGION ELBL•SKI",2021,1.282,503531,233317,296165,256243,112589,144335,247288,120728,151830,16017,6537,9480,4854.96,4481,4338,4,92.2,3.9,1.9,906,17.9,12,0.24,528171161,211013,104,117,4.3,67,NA,-8.5,503.53,247.29,256.24,115660,58834,56826,15046,9258,5788,47202,32108,15094,17831,8572,9259,1996,403,1593,33585,8493,25092,3310,3744,7054,6440.43,2500.19,NA,962.73,45.6,786.01,528382174
